iso,country,region,year,traffic_eb,broadband_subs,mobile_broadband_penetration,cellular_subs,cov_5g,cov_4g,cov_3g,cov_2g,region_adoption_factor,5g_penetration_rate,5g_penetration_pct,estimated_5g_subscriptions,synthetic_5g_subscription_flag,gdp_per_capita,urbanization_rate,log_gdp_per_capita,mobile_traffic_per_sub,traffic_growth_rate
STP,Sao Tome and Principe,Sub-Saharan Africa,2024,0.00399987,105155.0,44.6449799606005,147061.0,0.0,96.0,96.0,97.0,0.2392,0.0,0.0,0.0,True,3490.56883486557,68.8710170184884,8.157819991847886,3.169820740811183,46.06554473873703
SUR,Suriname,Latin America,2019,0.009863785,171586.0,28.3253654864569,813844.0,0.0,85.0,100.0,100.0,0.0076,0.0,0.0,0.0,True,6629.66775248603,66.0370492311305,8.799309969177017,4.790496213754813,
SUR,Suriname,Latin America,2020,0.035352,526477.0,85.9811176237145,899339.0,0.0,85.0,100.0,100.0,0.038,0.0,0.0,0.0,True,4755.39221710693,66.00830078125,8.467034456773764,5.595686041365529,16.808067299976102
SUR,Suriname,Latin America,2021,0.05347,784933.0,127.0331900514,906170.0,0.0,87.0,92.0,100.0,0.1216,0.0,0.0,0.0,True,5029.84838543953,65.9853973388672,8.523145120579768,5.676705315400593,1.4478881308947145
SUR,Suriname,Latin America,2022,0.05,768523.0,123.325962346991,928840.0,15.0,82.0,92.0,100.0,0.209,0.031349999999999996,3.135,29119.133999999995,True,6084.43876736445,65.8985443115234,8.71348976901752,5.421655131553209,-4.492926260509722
SUR,Suriname,Latin America,2023,0.055901,868565.0,138.111676838091,988899.0,16.29,82.59,92.0,100.0,0.2888,0.04704552,4.704552,46523.26768248,True,5521.97602122638,65.7562408447266,8.616491050073279,5.36334835811559,-1.0754423146223768
SUR,Suriname,Latin America,2024,0.05264,692741.0,109.19091280218,901670.0,16.29,82.59,100.0,100.0,0.3496,0.05694984,5.694984,51349.962232800004,True,6961.78955961526,65.7641857200885,8.848191840912996,6.332332959456227,18.066784714336357
SVK,Slovakia,Europe,2019,0.269731,4864883.0,89.2536563690116,7399534.0,0.0,97.0,97.0,100.0,0.01,0.0,0.0,0.0,True,19406.0589683582,53.3666558664583,9.873340614246928,4.62037490589873,
SVK,Slovakia,Europe,2020,0.3072,4823443.0,88.4220307738334,7289707.0,0.0,99.0,99.0,100.0,0.05,0.0,0.0,0.0,True,19735.4858280801,53.2481998906526,9.890173605380973,5.307412153517726,14.869729439961032
SVK,Slovakia,Europe,2021,0.39349,4833958.0,88.8144780983321,7362325.0,14.0,99.0,99.0,100.0,0.16,0.022400000000000003,2.24,164916.08000000002,True,22123.3342114545,53.1901479870605,10.004388177163943,6.78343364450691,27.81056847094274
SVK,Slovakia,Europe,2022,0.508968,4895259.0,89.4405774175496,7445151.0,55.0,99.0,99.0,100.0,0.275,0.15125000000000002,15.125000000000002,1126079.08875,True,21317.7943982363,53.1902831072528,9.967297420687904,8.664301521124827,27.727371935612677
SVK,Slovakia,Europe,2023,0.704912,5220880.0,94.6144973183486,7627770.0,62.6,99.0,99.0,100.0,0.38,0.23788,23.788,1814493.9276,True,24614.8734642794,53.190805019646,10.111106151585117,11.251487616391616,29.860296169966528
SVK,Slovakia,Europe,2024,0.797435,5459083.0,99.134209589668,7707684.0,83.0,99.0,99.0,100.0,0.46,0.3818,38.18,2942793.7512,True,25992.6748502048,53.1919702985684,10.165570040777842,12.172908282703645,8.189323027558304
SVN,Slovenia,Europe,2019,0.13,1747536.0,83.8774737345322,2511979.0,0.0,99.7,99.7,99.84,0.01,0.0,0.0,0.0,True,25814.1687167572,55.4523277282715,10.158678795236376,6.1992046706524695,
SVN,Slovenia,Europe,2020,0.19,1825472.0,86.8272214054382,2550895.0,0.0,99.9,99.9,99.92,0.05,0.0,0.0,0.0,True,25392.0651093612,55.384391784668,10.142192006931191,8.673555843821946,39.914010016208245
SVN,Slovenia,Europe,2021,0.24,1923964.0,91.0323852350657,2607268.0,36.6,99.9,99.9,99.9,0.16,0.05856,5.856,152681.61408,True,29192.8401933019,55.3046289429588,10.281678759330694,10.395204899883781,19.849403025267232
SVN,Slovenia,Europe,2022,0.32,2035253.0,96.2190837110704,2674900.0,63.9,99.8,99.8,99.8,0.275,0.17572500000000002,17.5725,470046.80250000005,True,28360.3041467268,55.3377817873563,10.252745705085271,13.102384158955504,26.042577180003335
SVN,Slovenia,Europe,2023,0.44,2092929.0,98.797816838778,2737560.0,70.7,99.8,99.8,99.9,0.38,0.26866,26.866,735472.8696,True,32660.4753581346,55.5378927789875,10.393920921168524,17.519307471331643,33.710836583563044
SVN,Slovenia,Europe,2024,0.46,2163004.0,102.091238152506,2772546.0,96.7,99.9,99.9,99.9,0.46,0.44482000000000005,44.482000000000006,1233283.9117200002,True,34301.0318686594,55.7577708405917,10.442930716335912,17.722266502204032,1.1584877496128687
SWE,Sweden,Europe,2019,1.34,12925266.0,125.742862354529,12895854.0,0.0,100.0,100.0,100.0,0.01,0.0,0.0,0.0,True,51648.9892820514,87.7088420242759,10.85222590576099,8.63940956160335,
SWE,Sweden,Europe,2020,1.823,13027510.0,125.824851168946,12791840.0,17.74,100.0,100.0,100.0,0.05,0.00887,0.8869999999999999,113463.62079999999,True,52568.5726980146,87.9424046895699,10.8698737429411,11.66122049928702,34.97705388472019
SWE,Sweden,Europe,2021,2.35,13253718.0,127.242236104749,13016153.0,20.47,100.0,100.0,100.0,0.16,0.032751999999999996,3.2751999999999994,426305.04305599997,True,60647.5416365347,88.1741651958315,11.012834379940378,14.775728088777301,26.708247131427655
SWE,Sweden,Europe,2022,3.0,13963691.0,133.148097257855,14764249.0,56.75,100.0,100.0,100.0,0.275,0.15606250000000002,15.606250000000003,2304145.6095625004,True,54836.8907235124,88.4038576504809,10.91211843483171,17.9035757809307,21.168822770426555
SWE,Sweden,Europe,2023,3.6,13971424.0,132.411808223556,14800126.0,90.3,100.0,100.0,100.0,0.38,0.34314,34.314,5078515.23564,True,54950.2834725622,88.631216160938,10.914184118554807,21.472399663770855,19.933581573360048
SWE,Sweden,Europe,2024,4.748563,14201754.0,133.890405759442,14922634.0,98.2,100.0,100.0,100.0,0.46,0.45172,45.172000000000004,6740852.23048,True,57117.4877440616,88.8559748346228,10.952865613974476,27.86371199876673,29.765244849552452
SWZ,Eswatini,Sub-Saharan Africa,2021,0.00719757,1365253.0,113.149421553084,1431351.0,0.0,80.4,99.1,99.1,0.0832,0.0,0.0,0.0,True,3984.00229174306,25.0156180525173,8.290042193941035,0.4393306588595667,
SWZ,Eswatini,Sub-Saharan Africa,2022,0.0227535,1159005.0,95.0848170958318,1480883.0,0.0,81.0,99.1,99.1,0.143,0.0,0.0,0.0,True,3894.1620089869,25.396682918542,8.267233789839906,1.6359938050310394,272.38325439836643
SWZ,Eswatini,Sub-Saharan Africa,2023,0.0261588,1306968.0,106.213866490696,1579960.0,0.0,87.0,99.1,99.1,0.1976,0.0,0.0,0.0,True,3755.52111232464,25.8081878500755,8.23098233281833,1.6679061767388337,1.95064135387657
SWZ,Eswatini,Sub-Saharan Africa,2024,0.04029086,1445518.0,116.309334723717,1737881.0,5.0,87.0,99.1,99.1,0.2392,0.01196,1.196,20785.05676,True,3909.55892378182,26.2498461258639,8.271179839399274,2.3227463557469825,39.261211939901926
SYC,Seychelles,Sub-Saharan Africa,2019,0.003331107,89896.0,76.4096897577561,193672.0,0.0,98.5,99.0,99.0,0.0052,0.0,0.0,0.0,True,19141.5118743615,44.0049304031754,9.859614652188395,3.0879266040758213,
SYC,Seychelles,Sub-Saharan Africa,2020,0.004852,84034.0,69.8589254391434,183498.0,0.0,98.5,99.0,99.0,0.026,0.0,0.0,0.0,True,14041.4754074575,44.2936147152263,9.549770758059902,4.811544533561812,55.81796948188309
SYC,Seychelles,Sub-Saharan Africa,2021,0.007183,94476.0,76.8178750599657,183840.0,0.0,98.5,99.0,99.0,0.0832,0.0,0.0,0.0,True,14982.9111487767,44.6026796065539,9.614665573889853,6.335824265774729,31.679634711487292
SYC,Seychelles,Sub-Saharan Africa,2022,0.009024,106279.0,84.6696196682653,205140.0,0.0,99.0,99.0,99.0,0.143,0.0,0.0,0.0,True,16836.6721895387,44.9108209981157,9.731314654820387,7.075715804627443,11.677905002029632
SYC,Seychelles,Sub-Saharan Africa,2023,0.013153,102769.0,80.319028378051,165369.0,0.0,99.0,99.0,99.0,0.1976,0.0,0.0,0.0,True,18262.7115849287,45.0971081321658,9.812616641751113,10.665505486414515,50.73394382854366
SYC,Seychelles,Sub-Saharan Africa,2024,0.020739,107404.0,82.3536628379518,163827.0,0.0,99.0,99.0,99.0,0.2392,0.0,0.0,0.0,True,17858.8226383978,45.2898622460415,9.790252930555308,16.091113924993483,50.870616920032404
SYR,Syrian Arab Republic,Middle East & North Africa,2021,0.004909,3714646.0,17.1745048358814,16990714.0,0.0,42.0,97.0,97.5,0.1728,0.0,0.0,0.0,True,663.614245706815,73.0125007629395,6.497701025395718,0.11012713818041701,
SYR,Syrian Arab Republic,Middle East & North Africa,2022,0.474,4846362.0,21.5756596656966,17668023.0,0.0,75.7,98.9,99.0,0.297,0.0,0.0,0.0,True,1051.67149587463,72.6124992370605,6.95813607825352,8.150443569836508,7300.940135649355
SYR,Syrian Arab Republic,Middle East & North Africa,2023,0.464451,7349987.0,31.1511101491217,17092083.0,0.0,76.3,98.9,99.0,0.4104,0.0,0.0,0.0,True,1051.67149587463,72.1673803143204,6.95813607825352,5.265893667567031,-35.391324135348114
SYR,Syrian Arab Republic,Middle East & North Africa,2024,0.0045403,15991170.65,64.81305962527095,17572715.0,0.0,74.98,99.0,100.0,0.4968,0.0,0.0,0.0,True,1051.67149587463,72.0761345758254,6.95813607825352,0.023660452484342245,-99.55068495533686
TCD,Chad,Sub-Saharan Africa,2019,0.008555192,475818.0,2.85173293758195,7664839.0,0.0,19.3,43.0,86.1,0.0052,0.0,0.0,0.0,True,893.336441643325,24.2731047386633,6.794963264282223,1.498330594190776,
TCD,Chad,Sub-Saharan Africa,2020,0.018293,542706.0,3.15074666993794,8687151.0,0.0,21.8,48.0,86.1,0.026,0.0,0.0,0.0,True,866.947814890409,24.7341921795416,6.764978784531204,2.808918026826065,87.46984395277038
TCD,Chad,Sub-Saharan Africa,2021,0.03284,950667.0,5.33235608406939,10346160.0,0.0,22.0,59.0,86.1,0.0832,0.0,0.0,0.0,True,946.358500208374,25.2312246423075,6.852621461542517,2.878680617573416,2.483610774009626
TGO,Togo,Sub-Saharan Africa,2019,0.0027917,2050304.0,24.226486186806,6239183.0,0.0,67.0,91.0,97.0,0.0052,0.0,0.0,0.0,True,826.255209019798,41.445731197295,6.716903695557277,0.11346691352436843,
TGO,Togo,Sub-Saharan Africa,2020,0.030894,3079412.0,35.5191632486401,6516510.0,0.0,67.0,97.0,98.0,0.026,0.0,0.0,0.0,True,863.468665870276,41.8781527268075,6.7609576095748585,0.8360362302933156,636.8105858574944
TGO,Togo,Sub-Saharan Africa,2021,0.051159,2961688.0,33.3584317587704,6254789.0,0.0,83.0,97.0,98.0,0.0832,0.0,0.0,0.0,True,962.075187515872,42.3105904515122,6.869092605112475,1.439466277339139,72.17749963229647
TGO,Togo,Sub-Saharan Africa,2022,0.06456789,3362423.0,36.991418234497,6564132.0,0.0,96.0,99.0,99.0,0.143,0.0,0.0,0.0,True,951.232378690387,42.7332327975627,6.857758384631531,1.6002321837555833,11.168438534984016
TGO,Togo,Sub-Saharan Africa,2023,0.079219,4001806.0,43.0101145304604,7051820.0,0.0,99.7,99.7,99.7,0.1976,0.0,0.0,0.0,True,1055.01727877926,43.2496853032436,6.961312423765869,1.6496510158996547,3.088228861145037
TGO,Togo,Sub-Saharan Africa,2024,0.099463,4310286.0,45.2987818694145,7688649.0,0.0,99.7,99.7,99.7,0.2392,0.0,0.0,0.0,True,1119.38160509429,43.8148491605996,7.0205316734959835,1.9229775781313199,16.568750577988368
THA,Thailand,East Asia & Pacific,2019,11.26,60348000.0,84.3765153933661,129614000.0,0.0,98.0,98.0,98.0,0.0124,0.0,0.0,0.0,True,7605.69657797759,55.9266166687012,8.936652795236206,15.548706391816355,
THA,Thailand,East Asia & Pacific,2020,15.26,63060000.0,88.0216272460241,116294000.0,0.0,98.1,98.8,98.8,0.062,0.0,0.0,0.0,True,6985.64393892574,57.2358779907227,8.851612456264517,20.16597949043239,29.695544968591193
THA,Thailand,East Asia & Pacific,2021,19.638,80145000.0,111.735649110718,120850000.0,75.7,98.1,98.8,98.8,0.1984,0.15018879999999998,15.018879999999998,18150316.479999997,True,7057.20754802279,58.5087776184082,8.861804720802564,20.419240127269322,1.2558806625638352
THA,Thailand,East Asia & Pacific,2022,24.07,84669000.0,118.029708903963,126414000.0,85.4,98.1,98.8,98.8,0.341,0.29121400000000003,29.1214,36813526.596,True,6909.35281815827,59.742374420166,8.84063125364294,23.69029199982678,16.019459353872122
THA,Thailand,East Asia & Pacific,2023,25.865,77666135.0,108.317290758675,120921000.0,89.0,99.0,99.0,99.0,0.4712,0.419368,41.936800000000005,50710397.928,True,7195.10130919449,60.9341926574707,8.881155699721921,27.752335901183528,17.1464492771404
THA,Thailand,East Asia & Pacific,2024,26.905,77918294.0,108.721161523514,115127000.0,95.0,99.0,99.0,99.0,0.5704,0.54188,54.188,62385018.760000005,True,7346.62022142185,61.8689338391321,8.901995652630733,28.77480009166183,3.684245514031481
TTO,Trinidad and Tobago,Latin America,2019,0.032128,524684.0,35.3347781053732,2163725.0,0.0,75.0,100.0,100.0,0.0076,0.0,0.0,0.0,True,17212.6128892163,53.9342394732739,9.753397701575537,5.102753911560735,
TTO,Trinidad and Tobago,Latin America,2020,0.065978,608301.0,41.0730008426602,1987996.0,0.0,75.0,100.0,100.0,0.038,0.0,0.0,0.0,True,15283.6270531554,53.9377689584806,9.634537407140801,9.038562597573678,77.13106989337707
TTO,Trinidad and Tobago,Latin America,2021,0.099491,615587.0,41.3779636852977,1996837.0,0.0,75.0,100.0,100.0,0.1216,0.0,0.0,0.0,True,17712.5674104655,53.9421278853848,9.782029689804848,13.46831019281867,49.0094254194148
TTO,Trinidad and Tobago,Latin America,2022,0.105695,837699.0,55.9988796199799,1999029.0,0.0,94.0,100.0,100.0,0.209,0.0,0.0,0.0,True,20750.5202434652,53.9474037904998,9.940326597318775,10.514417071844024,-21.932173217614693
TTO,Trinidad and Tobago,Latin America,2023,0.111538,791385.0,52.6560749255455,2017394.0,0.0,94.0,100.0,100.0,0.2888,0.0,0.0,0.0,True,18308.4536298575,53.9536842104572,9.8151181791516,11.745020860053366,11.703965895595946
TTO,Trinidad and Tobago,Latin America,2024,0.11353151,905423.0,60.0499939646448,1791044.0,0.0,94.0,100.0,100.0,0.3496,0.0,0.0,0.0,True,18733.4110406494,53.961056681951,9.83806389528244,10.449214529194274,-11.032814213777431
TUN,Tunisia,Middle East & North Africa,2019,0.35,9097464.0,76.6097005990949,14771048.0,0.0,94.0,99.0,99.0,0.0108,0.0,0.0,0.0,True,3528.87213306798,68.8206382576031,8.168733589827553,3.2060216634731025,
TUN,Tunisia,Middle East & North Africa,2020,0.51,8987950.0,75.0618608212739,14852857.0,0.0,95.0,99.0,99.0,0.054,0.0,0.0,0.0,True,3548.65363663803,69.1043166438476,8.174323553248167,4.7285532296018555,47.489746668754115
TUN,Tunisia,Middle East & North Africa,2021,0.64,9854592.0,81.790199742344,15644663.0,0.0,95.0,99.0,99.0,0.1728,0.0,0.0,0.0,True,3906.93926319391,69.3997523770568,8.270509549296639,5.412028558192296,14.454216657892838
TUN,Tunisia,Middle East & North Africa,2022,0.82,10604778.0,87.5029766487168,15982416.0,0.0,95.0,99.0,99.0,0.297,0.0,0.0,0.0,True,3707.29283414381,69.707138648303,8.218057194944155,6.443636381009893,19.061389121016937
TUN,Tunisia,Middle East & North Africa,2023,1.0,11607322.0,95.1386225617767,16184321.0,0.0,96.0,99.0,99.0,0.4104,0.0,0.0,0.0,True,3951.11683376921,70.0266686486584,8.281753560657359,7.179376374096741,11.418086769376924
TUN,Tunisia,Middle East & North Africa,2024,1.13,10579557.0,86.1730314522743,14438717.0,0.0,96.0,99.0,99.0,0.4968,0.0,0.0,0.0,True,4181.13789301228,70.3585355691955,8.338338711681466,8.900813773834448,23.977533841917943
TUR,Türkiye,Middle East & North Africa,2019,4.1,62407717.0,73.1131901066843,80790877.0,0.0,96.71,98.56,99.7,0.0108,0.0,0.0,0.0,True,9395.23378001368,88.6618152857124,9.147957794988077,5.4747502887610295,
TUR,Türkiye,Middle East & North Africa,2020,6.4,65629737.0,76.2323697854608,82128104.0,0.0,92.24,97.86,99.7,0.054,0.0,0.0,0.0,True,8798.11791709313,88.9303114965222,9.082293104534594,8.126397540391382,48.43412232104629
TUR,Türkiye,Middle East & North Africa,2021,8.2,70029003.0,80.7844387967721,86288834.0,0.0,96.83,98.81,99.75,0.1728,0.0,0.0,0.0,True,9981.76398411336,89.1762048153239,9.208515105601897,9.75786180096457,20.07610693993458
TUR,Türkiye,Middle East & North Africa,2022,11.0,71651056.0,82.3022200263035,90297565.0,0.0,99.53,99.75,99.75,0.297,0.0,0.0,0.0,True,10897.8397861365,89.0381164550781,9.29631986381792,12.79348439284226,31.10950589172741
TUR,Türkiye,Middle East & North Africa,2023,13.4,73715377.0,84.467690863835,92230985.0,0.0,99.72,99.75,99.85,0.4104,0.0,0.0,0.0,True,13375.0947282864,89.0218446796121,9.501149654227829,15.148354551136144,18.40679275468844
TUR,Türkiye,Middle East & North Africa,2024,14.6,75887045.0,86.7540231044025,94320271.0,0.0,99.7,99.8,99.9,0.4968,0.0,0.0,0.0,True,15892.7157287241,89.3443122873887,9.673616152965664,16.032600382142522,5.837240130744492
TZA,Tanzania,Sub-Saharan Africa,2020,0.498,8546887.0,14.0175410680678,51220233.0,0.0,13.0,85.0,95.0,0.026,0.0,0.0,0.0,True,1117.41528320313,33.8547246036273,7.018773514399859,4.855569051047475,
TZA,Tanzania,Sub-Saharan Africa,2021,0.493377,11627929.0,18.5068482441274,54044384.0,0.0,13.0,85.0,95.0,0.0832,0.0,0.0,0.0,True,1159.85656738281,34.3500111758619,7.056051627647344,3.535861803077745,-27.17924993127292
TZA,Tanzania,Sub-Saharan Africa,2022,0.752836,18703526.0,28.9027966003306,60192331.0,0.0,58.0,85.0,95.0,0.143,0.0,0.0,0.0,True,1207.52062988281,34.8234736377147,7.096324470169861,3.354251670692111,-5.1362338943098385
TZA,Tanzania,Sub-Saharan Africa,2023,1.0088658,21531355.0,32.3208177129631,70215144.0,0.0,79.0,86.0,98.0,0.1976,0.0,0.0,0.0,True,1224.00219726563,35.4748019434954,7.109881258222319,3.9046381428386643,16.40862183823517
TZA,Tanzania,Sub-Saharan Africa,2024,1.9281216,25598698.0,37.3375720245215,86769161.0,20.0,88.0,91.0,98.2,0.2392,0.04784,4.784,4151036.66224,True,1186.71691894531,36.1684458862992,7.078945881707162,6.276756731924412,60.75130402125362
UGA,Uganda,Sub-Saharan Africa,2019,0.0013618,16971559.0,39.4690750528894,25395503.0,0.0,40.0,74.0,98.0,0.0052,0.0,0.0,0.0,True,822.171150036357,27.8369781799403,6.71194858510619,0.006686677006710658,
UGA,Uganda,Sub-Saharan Africa,2020,0.2222,20117033.0,45.2503862595607,27688987.0,0.0,31.0,85.0,98.0,0.026,0.0,0.0,0.0,True,845.766463890124,28.5399752271502,6.7402432740869225,0.9204471984843225,13665.390455686349
UGA,Uganda,Sub-Saharan Africa,2021,0.312778,23914358.0,52.0885941539411,30127704.0,0.0,31.0,85.0,98.0,0.0832,0.0,0.0,0.0,True,882.791717542504,29.2362957789022,6.78308929230697,1.0899240252794298,18.412444198231093
UGA,Uganda,Sub-Saharan Africa,2022,0.392584,25680460.0,54.2781318486473,33185194.0,0.0,31.0,85.0,98.0,0.143,0.0,0.0,0.0,True,963.067314117178,29.9251969709665,6.8701233097884105,1.2739387586255593,16.883262418126122
UGA,Uganda,Sub-Saharan Africa,2023,0.56428,15947043.0,32.774675321032,37123371.0,7.45,40.0,86.0,98.0,0.1976,0.014721199999999999,1.4721199999999999,546500.5691652,True,1002.30913917142,30.6059359395495,6.910061756188811,2.9487180371516732,131.4646616398592
UGA,Uganda,Sub-Saharan Africa,2024,0.81587523,19929926.0,39.8478243327034,41595067.0,14.9,82.0,97.8,98.0,0.2392,0.0356408,3.56408,1482481.4639336,True,1077.91278452817,31.2777698213557,6.982781843305585,3.4114327619681077,15.692064110117343
URY,Uruguay,Latin America,2019,0.175591,3499543.0,103.012387238219,4526326.0,0.0,82.6,91.1,91.0,0.0076,0.0,0.0,0.0,True,18315.7316980028,95.3479309082031,9.815515625165808,4.181284051469959,
URY,Uruguay,Latin America,2020,0.255289,3658406.0,107.632846205083,4551276.0,0.0,90.2,92.1,92.1,0.038,0.0,0.0,0.0,True,15757.5355995779,95.3997650146484,9.665073980599557,5.815123672258719,39.07506882280272
URY,Uruguay,Latin America,2021,0.370569,3737691.0,110.039052667372,4691277.0,0.0,92.3,92.3,92.7,0.1216,0.0,0.0,0.0,True,17881.818721099,95.4497146606445,9.791539761736832,8.261985808885752,42.07755973101464
URY,Uruguay,Latin America,2022,0.500807,3964108.0,116.903854507621,4741473.0,0.0,93.7,93.7,93.7,0.209,0.0,0.0,0.0,True,20818.6146091144,95.4977416992188,9.943602798606014,10.527946429982903,27.42634366014176
URY,Uruguay,Latin America,2023,0.645909,3734548.0,110.226054217712,4801571.0,0.0,93.9,93.9,93.9,0.2888,0.0,0.0,0.0,True,23019.4221560046,95.5439605712891,10.044093580136517,14.412922259936144,36.90155393352956
URY,Uruguay,Latin America,2024,0.733925,3842347.0,113.457763388992,4927545.0,18.8,92.7,95.4,95.4,0.3496,0.0657248,6.57248,323861.909616,True,23906.5133029408,95.5981951588181,10.081906223927517,15.917463119980226,10.4388328259168
USA,United States,North America,2019,38.706,492896000.0,145.917849028995,355763000.0,0.0,99.9,99.9,99.9,0.0156,0.0,0.0,0.0,True,64746.4506778863,80.1304793353594,11.078234162273805,6.5439768226968775,
USA,United States,North America,2020,42.2,523908000.0,154.346549743983,352522000.0,0.0,99.9,99.9,99.9,0.078,0.0,0.0,0.0,True,63515.9491807833,79.997451762548,11.059046321544642,6.712374437242162,2.573322294804292
USA,United States,North America,2021,53.4,558700000.0,164.245541281088,361675000.0,94.0,99.9,99.9,99.9,0.2496,0.23462399999999997,23.4624,84857635.19999999,True,70205.050916026,80.0074765140272,11.15917553779634,7.964918560945051,18.660224268083404
USA,United States,North America,2022,73.69,593197000.0,173.686051785303,371540000.0,97.0,99.5,99.6,99.6,0.429,0.41613,41.613,154608940.2,True,76657.2488844403,80.0324978239707,11.247099451053959,10.35209775729367,29.971168921347726
USA,United States,North America,2023,100.124,634343000.0,184.682637065412,386106000.0,96.0,99.0,99.0,99.0,0.5928,0.5690879999999999,56.90879999999999,219728291.32799998,True,81032.262117545,80.071561119178,11.302602652102554,13.153241490276818,27.058706347798676
USA,United States,North America,2024,127.48,679479000.0,196.707218565418,390990000.0,96.0,99.0,99.0,99.0,0.7176,0.688896,68.8896,269351447.03999996,True,84534.0407841548,80.1247798047184,11.34490958173981,15.634527826957616,18.864447509117976
VCT,Saint Vincent and the Grenadines,Latin America,2019,6.3307e-05,64315.0,61.7422024249522,96373.0,0.0,90.0,100.0,100.0,0.0076,0.0,0.0,0.0,True,8740.59425232061,47.1962073993512,9.075733458594575,0.08202726165487574,
VCT,Saint Vincent and the Grenadines,Latin America,2020,0.00161,62982.0,60.8368912157332,100362.0,0.0,90.0,100.0,100.0,0.038,0.0,0.0,0.0,True,8351.20324040982,47.3255171858432,9.030160908111283,2.1302382691350967,2496.9881551062044
VCT,Saint Vincent and the Grenadines,Latin America,2024,0.019871,70245.0,69.8149399697861,109022.0,0.0,90.0,100.0,100.0,0.3496,0.0,0.0,0.0,True,11501.2265187188,47.8487050456749,9.350208962465864,23.573445322324247,
VEN,Venezuela,Latin America,2019,0.0696,15410661.0,53.2538835136988,18476236.0,0.0,65.0,82.0,92.0,0.0076,0.0,0.0,0.0,True,2523.11275230667,89.1030100517924,7.833248637419222,0.3763628308999854,
VEN,Venezuela,Latin America,2020,0.0923,12463271.0,43.8167531328227,16543805.0,0.0,65.0,82.0,92.0,0.038,0.0,0.0,0.0,True,1506.0436210041,89.1399056567545,7.3172413727505266,0.617146707847937,63.976529343286145
VEN,Venezuela,Latin America,2021,0.45,13739246.0,48.6554666070965,17008910.0,0.0,65.0,82.0,92.0,0.1216,0.0,0.0,0.0,True,2004.93397949792,89.1766444746891,7.603366411267322,2.729407421629979,342.26233194174245
VEN,Venezuela,Latin America,2022,0.369647,14755883.0,52.3016840063578,18752282.0,0.0,65.0,82.0,92.0,0.209,0.0,0.0,0.0,True,3155.04207099687,89.2132204732836,8.05675710959223,2.0875685085512448,-23.515687251096928
VEN,Venezuela,Latin America,2024,0.906124724,20689833.0,72.8373085492504,20170092.0,0.0,70.0,85.0,94.0,0.3496,0.0,0.0,0.0,True,4217.59102643391,89.285859883201,8.347019397218371,3.649637658586547,
VNM,Viet Nam,East Asia & Pacific,2019,3.47,69894517.0,71.9273448836649,136230406.0,0.0,97.0,99.8,99.8,0.0124,0.0,0.0,0.0,True,3440.90025375434,34.6239134999511,8.143488417802308,4.1371867076020665,
VNM,Viet Nam,East Asia & Pacific,2020,5.0,78099310.0,79.6288276888418,138934626.0,0.0,99.5,99.8,99.8,0.062,0.0,0.0,0.0,True,3534.03953482647,35.5706676299742,8.170196839808145,5.335087680885614,28.95448182414413
VNM,Viet Nam,East Asia & Pacific,2021,7.0,85621091.0,86.5426857918511,135349460.0,0.0,99.7,99.8,99.8,0.1984,0.0,0.0,0.0,True,3704.1935590038,36.6540656426603,8.21722085115122,6.812963097297293,27.701052069051535
VNM,Viet Nam,East Asia & Pacific,2022,10.8,95178877.0,95.4837997402806,137412198.0,0.0,99.85,99.85,99.9,0.341,0.0,0.0,0.0,True,4147.69777213621,37.5478515625,8.330308705589859,9.455879585551319,38.79246739649116
VNM,Viet Nam,East Asia & Pacific,2023,12.5,100122231.0,99.7708460618379,131452770.0,0.0,99.85,99.85,99.9,0.4712,0.0,0.0,0.0,True,4323.35031982451,38.1298904418945,8.371785917661148,10.403949814768577,10.026251081559035
VNM,Viet Nam,East Asia & Pacific,2024,13.0,101259871.0,100.269522959463,128866823.0,25.5,99.85,99.85,99.9,0.5704,0.145452,14.5452,18743937.138996,True,4717.29028732449,38.4900703430176,8.458989822057342,10.69854546164031,2.8315750471378465
VUT,Vanuatu,East Asia & Pacific,2019,0.00347228,710929.0,243.481343219686,265219.0,0.0,50.0,70.0,90.0,0.0124,0.0,0.0,0.0,True,3207.44650452083,23.5024668917075,8.07323041810311,0.407012045741089,
VUT,Vanuatu,East Asia & Pacific,2020,0.006344,1058291.0,354.111651687423,246232.0,0.0,70.0,70.0,90.0,0.062,0.0,0.0,0.0,True,3042.98711598286,22.4186852094794,8.02059491590275,0.4995475409567564,22.73532102647686
VUT,Vanuatu,East Asia & Pacific,2021,0.007389,909883.0,297.475708475552,249868.0,0.0,70.0,70.0,90.0,0.1984,0.0,0.0,0.0,True,3107.20312858002,22.2501822422475,8.041478284977298,0.6767353604804134,35.469661042530355
VUT,Vanuatu,East Asia & Pacific,2022,0.0146961,1061245.0,339.006088562064,255509.0,0.0,70.0,70.0,90.0,0.341,0.0,0.0,0.0,True,3370.21191956953,22.2541249733107,8.122730905514544,1.1539983698391982,70.52431973112452
VUT,Vanuatu,East Asia & Pacific,2023,0.02516133,1350164.0,421.387663892088,286107.0,0.0,90.0,90.0,90.0,0.4712,0.0,0.0,0.0,True,3482.61458237637,22.2651966823901,8.155538607446179,1.5529798602243876,34.5738348348607
