"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.03",2015,"77 TB/day.","Ministère des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.01733",2016,"17330 TB","Ministère des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.028635",2017,"28635 TB","Ministere des Telecommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.07027",2018,"","Ministère des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.08556",2019,"","Ministère des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",132,"LBN","Lebanon","0.051058",2020,"","Ministère des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",133,"LBR","Liberia","0.061527",2022,"","Liberia Telecommunications Authority","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",135,"LCA","Saint Lucia","6.15E-9",2018,"Digicel: download 6.15 , No info avalaible for C&W","National Telecommunications Regulatory Commission","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",135,"LCA","Saint Lucia","0.0019567",2020,"","ECTEL","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","4.73E-4",2018,"","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","6.2E-4",2019,"Includes only traffic from subscriptions with Liechtenstein +423 calling numbers of domestic operators, which have a market share of ca. 30%. The remaining 70% of the total corresponds to residents (persons and organisations in Liechtenstein) using foreign (Swiss) subscriptions at roam-like-at-home conditions. Traffic data for the remaining 70% is not available.","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","8.81E-4",2020,"Includes only traffic from subscriptions with Liechtenstein +423 calling numbers of domestic operators, which have a market share of ca. 30% in subscriptions. The remaining 70% of the total corresponds to residents (persons and organisations in Liechtenstein) using foreign (Swiss) subscriptions at roam-like-at-home conditions. Traffic data for the remaining 70% is not available.","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","0.001271",2021,"Includes only traffic from subscriptions with Liechtenstein +423 calling numbers of domestic operators, which have a market share of ca. 30% in subscriptions. The remaining 70% of the total corresponds to residents (persons and organisations in Liechtenstein) using foreign (Swiss) subscriptions at roam-like-at-home conditions. Traffic data for the remaining 70% is not available.","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","0.0013053",2022,"Includes only traffic from subscriptions with Liechtenstein +423 calling numbers of domestic operators, which have a market share of ca. 30% in subscriptions. The remaining 70% of the total corresponds to residents (persons and organisations in Liechtenstein) using foreign (Swiss) subscriptions at roam-like-at-home conditions. Traffic data for the remaining 70% is not available.","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","0.00372",2023,"Estimate covering both Liechtenstein +423 and Swiss +41 subscriptions","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",136,"LIE","Liechtenstein","0.005011",2024,"Estimate covering both Liechtenstein +423 and Swiss +41 subscriptions","Office for Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
